,cocoId,cocoSplit,cropBox,loss,nsdId,flagged,BOLD5000,shared1000,subject1_rep0,subject1_rep1,subject1_rep2,subject2_rep0,subject2_rep1,subject2_rep2,subject3_rep0,subject3_rep1,subject3_rep2,subject4_rep0,subject4_rep1,subject4_rep2,subject5_rep0,subject5_rep1,subject5_rep2,subject6_rep0,subject6_rep1,subject6_rep2,subject7_rep0,subject7_rep1,subject7_rep2,subject8_rep0,subject8_rep1,subject8_rep2,coco_label,category,supercategory
64687,223718,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,64687,False,True,True,9988,23307,29614,9988,23307,29614,9988,23307,29614,9988,23307,29614,9988,23307,29614,9988,23307,29614,9988,23307,29614,9988,23307,29614,1,person,person
64771,386856,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1111111111111111,64771,False,True,True,28812,28819,29791,28812,28819,29791,28812,28819,29791,28812,28819,29791,28812,28819,29791,28812,28819,29791,28812,28819,29791,28812,28819,29791,1,person,person
64867,561677,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,64867,False,True,True,1259,7259,14872,1259,7259,14872,1259,7259,14872,1259,7259,14872,1259,7259,14872,1259,7259,14872,1259,7259,14872,1259,7259,14872,64,potted plant,furniture
64880,486503,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,64880,False,True,True,18903,18962,19066,18903,18962,19066,18903,18962,19066,18903,18962,19066,18903,18962,19066,18903,18962,19066,18903,18962,19066,18903,18962,19066,1,person,person
64893,224396,train2017,"(0.125, 0.125, 0, 0)",0.0,64893,False,True,True,25720,28497,29869,25720,28497,29869,25720,28497,29869,25720,28497,29869,25720,28497,29869,25720,28497,29869,25720,28497,29869,25720,28497,29869,44,bottle,kitchen
64979,224759,train2017,"(0, 0, 0.1421875, 0.1421875)",0.1111111111111111,64979,False,True,True,25265,25657,28969,25265,25657,28969,25265,25657,28969,25265,25657,28969,25265,25657,28969,25265,25657,28969,25265,25657,28969,25265,25657,28969,56,broccoli,food
65010,224869,train2017,"(0, 0, 0.125, 0.125)",0.0,65010,False,True,True,2585,12985,24325,2585,12985,24325,2585,12985,24325,2585,12985,24325,2585,12985,24325,2585,12985,24325,2585,12985,24325,2585,12985,24325,1,person,person
65069,225113,train2017,"(0, 0, 0.125, 0.125)",0.1428571428571428,65069,False,True,True,20790,21100,21211,20790,21100,21211,20790,21100,21211,20790,21100,21211,20790,21100,21211,20790,21100,21211,20790,21100,21211,20790,21100,21211,1,person,person
65148,225383,train2017,"(0, 0, 0.125, 0.125)",0.0,65148,False,True,True,13457,14912,14953,13457,14912,14953,13457,14912,14953,13457,14912,14953,13457,14912,14953,13457,14912,14953,13457,14912,14953,13457,14912,14953,1,person,person
65187,225533,train2017,"(0, 0, 0.15, 0.15)",0.0,65187,False,True,True,16658,20593,24993,16658,20593,24993,16658,20593,24993,16658,20593,24993,16658,20593,24993,16658,20593,24993,16658,20593,24993,16658,20593,24993,22,elephant,animal
65232,487825,train2017,"(0, 0, 0.125, 0.125)",0.0,65232,False,True,True,21049,24988,26649,21049,24988,26649,21049,24988,26649,21049,24988,26649,21049,24988,26649,21049,24988,26649,21049,24988,26649,21049,24988,26649,62,chair,furniture
65253,225750,train2017,"(0.125, 0.125, 0, 0)",0.0,65253,False,True,True,9098,9440,9815,9098,9440,9815,9098,9440,9815,9098,9440,9815,9098,9440,9815,9098,9440,9815,9098,9440,9815,9098,9440,9815,15,bench,outdoor
65267,430850,train2017,"(0, 0, 0.125, 0.125)",0.0,65267,False,True,True,6950,7142,7307,6950,7142,7307,6950,7142,7307,6950,7142,7307,6950,7142,7307,6950,7142,7307,6950,7142,7307,6950,7142,7307,86,vase,indoor
65376,488406,train2017,"(0.1671875, 0.1671875, 0, 0)",0.0,65376,False,True,True,8221,11405,20597,8221,11405,20597,8221,11405,20597,8221,11405,20597,8221,11405,20597,8221,11405,20597,8221,11405,20597,8221,11405,20597,3,car,vehicle
65414,168803,train2017,"(0.1671875, 0.1671875, 0, 0)",0.0,65414,False,True,True,202,24435,28408,202,24435,28408,202,24435,28408,202,24435,28408,202,24435,28408,202,24435,28408,202,24435,28408,202,24435,28408,15,bench,outdoor
65445,488658,train2017,"(0, 0, 0.165625, 0.165625)",0.0,65445,False,True,True,10454,10563,10727,10454,10563,10727,10454,10563,10727,10454,10563,10727,10454,10563,10727,10454,10563,10727,10454,10563,10727,10454,10563,10727,25,giraffe,animal
65639,7567,train2017,"(0, 0, 0.13828125, 0.13828125)",0.0,65639,False,True,True,16125,22467,22582,16125,22467,22582,16125,22467,22582,16125,22467,22582,16125,22467,22582,16125,22467,22582,16125,22467,22582,16125,22467,22582,5,airplane,vehicle
65654,227307,train2017,"(0, 0, 0.165625, 0.165625)",0.0,65654,False,True,True,2958,23952,24027,2958,23952,24027,2958,23952,24027,2958,23952,24027,2958,23952,24027,2958,23952,24027,2958,23952,24027,2958,23952,24027,3,car,vehicle
65686,227451,train2017,"(0, 0, 0.125, 0.125)",0.0,65686,False,True,True,21698,21973,22013,21698,21973,22013,21698,21973,22013,21698,21973,22013,21698,21973,22013,21698,21973,22013,21698,21973,22013,21698,21973,22013,79,oven,appliance
65769,227733,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,65769,False,True,True,13166,13291,13448,13166,13291,13448,13166,13291,13448,13166,13291,13448,13166,13291,13448,13166,13291,13448,13166,13291,13448,13166,13291,13448,1,person,person
65799,227843,train2017,"(0, 0, 0.125, 0.125)",0.1,65799,False,True,True,7631,7689,12234,7631,7689,12234,7631,7689,12234,7631,7689,12234,7631,7689,12234,7631,7689,12234,7631,7689,12234,7631,7689,12234,44,bottle,kitchen
65821,227928,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,65821,False,True,True,1672,4885,23236,1672,4885,23236,1672,4885,23236,1672,4885,23236,1672,4885,23236,1672,4885,23236,1672,4885,23236,1672,4885,23236,1,person,person
65872,228133,train2017,"(0, 0, 0.125, 0.125)",0.0,65872,False,True,True,18751,19522,19669,18751,19522,19669,18751,19522,19669,18751,19522,19669,18751,19522,19669,18751,19522,19669,18751,19522,19669,18751,19522,19669,60,donut,food
65920,228316,train2017,"(0, 0, 0.0703125, 0.0703125)",0.0,65920,False,True,True,11758,11812,11863,11758,11812,11863,11758,11812,11863,11758,11812,11863,11758,11812,11863,11758,11812,11863,11758,11812,11863,11758,11812,11863,16,bird,animal
65943,228380,train2017,"(0, 0.3328125, 0, 0)",0.0,65943,False,True,True,15229,15390,15643,15229,15390,15643,15229,15390,15643,15229,15390,15643,15229,15390,15643,15229,15390,15643,15229,15390,15643,15229,15390,15643,1,person,person
66004,228565,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,66004,False,True,True,2710,4948,5025,2710,4948,5025,2710,4948,5025,2710,4948,5025,2710,4948,5025,2710,4948,5025,2710,4948,5025,2710,4948,5025,24,zebra,animal
66214,229456,train2017,"(0, 0, 0.12421875, 0.12421875)",0.0,66214,False,True,True,24649,24866,25173,24649,24866,25173,24649,24866,25173,24649,24866,25173,24649,24866,25173,24649,24866,25173,24649,24866,25173,24649,24866,25173,24,zebra,animal
66216,491611,train2017,"(0, 0, 0.14296875, 0.14296875)",0.0,66216,False,True,True,5198,8369,16754,5198,8369,16754,5198,8369,16754,5198,8369,16754,5198,8369,16754,5198,8369,16754,5198,8369,16754,5198,8369,16754,24,zebra,animal
66278,356810,train2017,"(0, 0, 0.16484375, 0.16484375)",0.0,66278,False,True,True,6917,6956,12779,6917,6956,12779,6917,6956,12779,6917,6956,12779,6917,6956,12779,6917,6956,12779,6917,6956,12779,6917,6956,12779,5,airplane,vehicle
66330,492037,train2017,"(0, 0, 0.12421875, 0.12421875)",0.0,66330,False,True,True,6459,6586,10837,6459,6586,10837,6459,6586,10837,6459,6586,10837,6459,6586,10837,6459,6586,10837,6459,6586,10837,6459,6586,10837,23,bear,animal
66342,229947,train2017,"(0, 0, 0.1671875, 0.1671875)",0.1052631578947368,66342,False,True,True,20207,27443,27556,20207,27443,27556,20207,27443,27556,20207,27443,27556,20207,27443,27556,20207,27443,27556,20207,27443,27556,20207,27443,27556,1,person,person
66421,38370,train2017,"(0, 0, 0.125, 0.125)",0.1,66421,False,True,True,19326,25472,25921,19326,25472,25921,19326,25472,25921,19326,25472,25921,19326,25472,25921,19326,25472,25921,19326,25472,25921,19326,25472,25921,1,person,person
66464,354185,train2017,"(0, 0, 0.125, 0.125)",0.0,66464,False,True,True,19910,19954,20148,19910,19954,20148,19910,19954,20148,19910,19954,20148,19910,19954,20148,19910,19954,20148,19910,19954,20148,19910,19954,20148,1,person,person
66479,230422,train2017,"(0.125, 0.125, 0, 0)",0.0,66479,False,True,True,5645,23828,29471,5645,23828,29471,5645,23828,29471,5645,23828,29471,5645,23828,29471,5645,23828,29471,5645,23828,29471,5645,23828,29471,18,dog,animal
66489,492627,train2017,"(0, 0, 0.125, 0.125)",0.0344827586206896,66489,False,True,True,524,3539,6564,524,3539,6564,524,3539,6564,524,3539,6564,524,3539,6564,524,3539,6564,524,3539,6564,524,3539,6564,44,bottle,kitchen
66580,300622,train2017,"(0, 0.3328125, 0, 0)",0.0,66580,False,True,True,6819,10564,20955,6819,10564,20955,6819,10564,20955,6819,10564,20955,6819,10564,20955,6819,10564,20955,6819,10564,20955,6819,10564,20955,1,person,person
66643,231102,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,66643,False,True,True,22816,22872,22966,22816,22872,22966,22816,22872,22966,22816,22872,22966,22816,22872,22966,22816,22872,22966,22816,22872,22966,22816,22872,22966,72,tv,electronic
66773,235479,train2017,"(0, 0, 0.125, 0.125)",0.0,66773,False,True,True,10481,13027,13254,10481,13027,13254,10481,13027,13254,10481,13027,13254,10481,13027,13254,10481,13027,13254,10481,13027,13254,10481,13027,13254,1,person,person
66836,231851,train2017,"(0, 0, 0.16484375, 0.16484375)",0.0,66836,False,True,True,7272,7562,7627,7272,7562,7627,7272,7562,7627,7272,7562,7627,7272,7562,7627,7272,7562,7627,7272,7562,7627,7272,7562,7627,9,boat,vehicle
66946,232277,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,66946,False,True,True,14267,19369,19490,14267,19369,19490,14267,19369,19490,14267,19369,19490,14267,19369,19490,14267,19369,19490,14267,19369,19490,14267,19369,19490,5,airplane,vehicle
66976,494552,train2017,"(0, 0, 0.125, 0.125)",0.0,66976,False,True,True,7315,11314,11344,7315,11314,11344,7315,11314,11344,7315,11314,11344,7315,11314,11344,7315,11314,11344,7315,11314,11344,7315,11314,11344,1,person,person
67045,232648,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,67045,False,True,True,14321,14550,25350,14321,14550,25350,14321,14550,25350,14321,14550,25350,14321,14550,25350,14321,14550,25350,14321,14550,25350,14321,14550,25350,44,bottle,kitchen
67113,495040,train2017,"(0, 0, 0.125, 0.125)",0.0,67113,False,True,True,7239,7465,28560,7239,7465,28560,7239,7465,28560,7239,7465,28560,7239,7465,28560,7239,7465,28560,7239,7465,28560,7239,7465,28560,6,bus,vehicle
67168,233104,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,67168,False,True,True,20940,21358,28378,20940,21358,28378,20940,21358,28378,20940,21358,28378,20940,21358,28378,20940,21358,28378,20940,21358,28378,20940,21358,28378,16,bird,animal
67204,495387,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,67204,False,True,True,2198,2238,13505,2198,2238,13505,2198,2238,13505,2198,2238,13505,2198,2238,13505,2198,2238,13505,2198,2238,13505,2198,2238,13505,62,chair,furniture
67237,344729,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0909090909090909,67237,False,True,True,16791,18643,18906,16791,18643,18906,16791,18643,18906,16791,18643,18906,16791,18643,18906,16791,18643,18906,16791,18643,18906,16791,18643,18906,1,person,person
67252,495568,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0526315789473684,67252,False,True,True,11176,27928,28066,11176,27928,28066,11176,27928,28066,11176,27928,28066,11176,27928,28066,11176,27928,28066,11176,27928,28066,11176,27928,28066,1,person,person
67295,233580,train2017,"(0, 0, 0.13828125, 0.13828125)",0.125,67295,False,True,True,8024,11504,13678,8024,11504,13678,8024,11504,13678,8024,11504,13678,8024,11504,13678,8024,11504,13678,8024,11504,13678,8024,11504,13678,1,person,person
67363,233873,train2017,"(0, 0, 0.125, 0.125)",0.0,67363,False,True,True,5484,24266,24385,5484,24266,24385,5484,24266,24385,5484,24266,24385,5484,24266,24385,5484,24266,24385,5484,24266,24385,5484,24266,24385,36,snowboard,sports
67742,497464,train2017,"(0, 0, 0.103125, 0.103125)",0.0,67742,False,True,True,8739,8807,18467,8739,8807,18467,8739,8807,18467,8739,8807,18467,8739,8807,18467,8739,8807,18467,8739,8807,18467,8739,8807,18467,1,person,person
67802,82945,train2017,"(0, 0, 0.125, 0.125)",0.0,67802,False,True,True,2587,7827,12419,2587,7827,12419,2587,7827,12419,2587,7827,12419,2587,7827,12419,2587,7827,12419,2587,7827,12419,2587,7827,12419,1,person,person
67829,497797,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,67829,False,True,True,1288,2835,2934,1288,2835,2934,1288,2835,2934,1288,2835,2934,1288,2835,2934,1288,2835,2934,1288,2835,2934,1288,2835,2934,1,person,person
68023,498615,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,68023,False,True,True,12434,27831,27925,12434,27831,27925,12434,27831,27925,12434,27831,27925,12434,27831,27925,12434,27831,27925,12434,27831,27925,12434,27831,27925,8,truck,vehicle
68168,237093,train2017,"(0, 0, 0.125, 0.125)",0.0,68168,False,True,True,10731,10739,10850,10731,10739,10850,10731,10739,10850,10731,10739,10850,10731,10739,10850,10731,10739,10850,10731,10739,10850,10731,10739,10850,21,cow,animal
68278,499627,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,68278,False,True,True,12762,13501,20213,12762,13501,20213,12762,13501,20213,12762,13501,20213,12762,13501,20213,12762,13501,20213,12762,13501,20213,12762,13501,20213,64,potted plant,furniture
68311,499730,train2017,"(0.125, 0.125, 0, 0)",0.0,68311,False,True,True,21109,21324,21388,21109,21324,21388,21109,21324,21388,21109,21324,21388,21109,21324,21388,21109,21324,21388,21109,21324,21388,21109,21324,21388,13,stop sign,outdoor
68339,237697,train2017,"(0, 0, 0.125, 0.125)",0.0,68339,False,True,True,2466,2770,2846,2466,2770,2846,2466,2770,2846,2466,2770,2846,2466,2770,2846,2466,2770,2846,2466,2770,2846,2466,2770,2846,65,bed,furniture
68418,238001,train2017,"(0, 0.25, 0, 0)",0.1176470588235294,68418,False,True,True,12773,12983,20880,12773,12983,20880,12773,12983,20880,12773,12983,20880,12773,12983,20880,12773,12983,20880,12773,12983,20880,12773,12983,20880,1,person,person
68471,238201,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,68471,False,True,True,13764,13858,23203,13764,13858,23203,13764,13858,23203,13764,13858,23203,13764,13858,23203,13764,13858,23203,13764,13858,23203,13764,13858,23203,24,zebra,animal
68741,239337,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,68741,False,True,True,12488,12763,12777,12488,12763,12777,12488,12763,12777,12488,12763,12777,12488,12763,12777,12488,12763,12777,12488,12763,12777,12488,12763,12777,1,person,person
68814,501739,train2017,"(0, 0, 0.125, 0.125)",0.0,68814,False,True,True,13250,13495,13739,13250,13495,13739,13250,13495,13739,13250,13495,13739,13250,13495,13739,13250,13495,13739,13250,13495,13739,13250,13495,13739,51,bowl,kitchen
68842,501867,train2017,"(0, 0, 0.125, 0.125)",0.0476190476190476,68842,False,True,True,1111,1269,1342,1111,1269,1342,1111,1269,1342,1111,1269,1342,1111,1269,1342,1111,1269,1342,1111,1269,1342,1111,1269,1342,1,person,person
68858,501926,train2017,"(0, 0, 0.0, 0.0)",0.0,68858,False,True,True,10724,10854,10962,10724,10854,10962,10724,10854,10962,10724,10854,10962,10724,10854,10962,10724,10854,10962,10724,10854,10962,10724,10854,10962,1,person,person
68897,502058,train2017,"(0, 0, 0.16328125, 0.16328125)",0.0,68897,False,True,True,14252,14325,20566,14252,14325,20566,14252,14325,20566,14252,14325,20566,14252,14325,20566,14252,14325,20566,14252,14325,20566,14252,14325,20566,1,person,person
69007,240278,train2017,"(0, 0.25, 0, 0)",0.0,69007,False,True,True,3180,3529,17002,3180,3529,17002,3180,3529,17002,3180,3529,17002,3180,3529,17002,3180,3529,17002,3180,3529,17002,3180,3529,17002,1,person,person
69025,502470,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,69025,False,True,True,25068,25238,25461,25068,25238,25461,25068,25238,25461,25068,25238,25461,25068,25238,25461,25068,25238,25461,25068,25238,25461,25068,25238,25461,16,bird,animal
69030,214821,train2017,"(0, 0, 0.125, 0.125)",0.0,69030,False,True,True,25367,25585,25889,25367,25585,25889,25367,25585,25889,25367,25585,25889,25367,25585,25889,25367,25585,25889,25367,25585,25889,25367,25585,25889,1,person,person
69130,502860,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0833333333333333,69130,False,True,True,1941,3246,24471,1941,3246,24471,1941,3246,24471,1941,3246,24471,1941,3246,24471,1941,3246,24471,1941,3246,24471,1941,3246,24471,47,cup,kitchen
69214,241026,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,69214,False,True,True,2925,3108,21607,2925,3108,21607,2925,3108,21607,2925,3108,21607,2925,3108,21607,2925,3108,21607,2925,3108,21607,2925,3108,21607,7,train,vehicle
69240,40187,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1,69240,False,True,True,8650,8841,8897,8650,8841,8897,8650,8841,8897,8650,8841,8897,8650,8841,8897,8650,8841,8897,8650,8841,8897,8650,8841,8897,44,bottle,kitchen
69442,112805,train2017,"(0, 0, 0.125, 0.125)",0.0,69442,False,True,True,26161,26204,26362,26161,26204,26362,26161,26204,26362,26161,26204,26362,26161,26204,26362,26161,26204,26362,26161,26204,26362,26161,26204,26362,15,bench,outdoor
69502,242133,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,69502,False,True,True,12838,19856,25399,12838,19856,25399,12838,19856,25399,12838,19856,25399,12838,19856,25399,12838,19856,25399,12838,19856,25399,12838,19856,25399,1,person,person
69614,242631,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,69614,False,True,True,9019,13716,20824,9019,13716,20824,9019,13716,20824,9019,13716,20824,9019,13716,20824,9019,13716,20824,9019,13716,20824,9019,13716,20824,1,person,person
69616,433657,train2017,"(0, 0, 0.125, 0.125)",0.0,69616,False,True,True,26919,27232,28591,26919,27232,28591,26919,27232,28591,26919,27232,28591,26919,27232,28591,26919,27232,28591,26919,27232,28591,26919,27232,28591,20,sheep,animal
69785,505486,train2017,"(0, 0, 0.125, 0.125)",0.0,69785,False,True,True,6647,27352,27470,6647,27352,27470,6647,27352,27470,6647,27352,27470,6647,27352,27470,6647,27352,27470,6647,27352,27470,6647,27352,27470,24,zebra,animal
69813,505592,train2017,"(0, 0, 0.15078125, 0.15078125)",0.0,69813,False,True,True,20641,20822,20827,20641,20822,20827,20641,20822,20827,20641,20822,20827,20641,20822,20827,20641,20822,20827,20641,20822,20827,20641,20822,20827,22,elephant,animal
69831,505643,train2017,"(0, 0.2234375, 0, 0)",0.0,69831,False,True,True,14817,21233,22786,14817,21233,22786,14817,21233,22786,14817,21233,22786,14817,21233,22786,14817,21233,22786,14817,21233,22786,14817,21233,22786,1,person,person
69839,505661,train2017,"(0, 0, 0.125, 0.125)",0.0,69839,False,True,True,13972,14473,14751,13972,14473,14751,13972,14473,14751,13972,14473,14751,13972,14473,14751,13972,14473,14751,13972,14473,14751,13972,14473,14751,78,microwave,appliance
69854,505738,train2017,"(0, 0.33125, 0, 0)",0.0,69854,False,True,True,11617,15165,16371,11617,15165,16371,11617,15165,16371,11617,15165,16371,11617,15165,16371,11617,15165,16371,11617,15165,16371,11617,15165,16371,1,person,person
69918,243839,train2017,"(0, 0, 0.16640625, 0.16640625)",0.125,69918,False,True,True,14773,21201,24047,14773,21201,24047,14773,21201,24047,14773,21201,24047,14773,21201,24047,14773,21201,24047,14773,21201,24047,14773,21201,24047,1,person,person
70038,244334,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,70038,False,True,True,13840,27311,27330,13840,27311,27330,13840,27311,27330,13840,27311,27330,13840,27311,27330,13840,27311,27330,13840,27311,27330,13840,27311,27330,1,person,person
70075,244476,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,70075,False,True,True,5458,5574,20785,5458,5574,20785,5458,5574,20785,5458,5574,20785,5458,5574,20785,5458,5574,20785,5458,5574,20785,5458,5574,20785,1,person,person
